"id","client_id","hitdatetime","action","payment_amount"
1408,910563,2021-05-13 22:37:15.000,make-payment,1541.58
1409,910563,2021-05-27 07:56:49.000,open-paystation,0.00
1410,910563,2021-05-27 08:01:47.000,choose-method,0.00
1411,910563,2021-05-27 08:03:39.000,accept-method,0.00
1412,910563,2021-05-27 08:05:18.000,make-payment,559.81
1413,658763,2021-03-25 02:51:37.000,open-paystation,0.00
1414,658763,2021-03-25 02:54:22.000,choose-method,0.00
1415,658763,2021-03-25 02:56:42.000,accept-method,0.00
1416,658763,2021-03-25 02:59:09.000,make-payment,516.56
1417,658763,2021-03-27 19:19:10.000,open-paystation,0.00
1418,658763,2021-03-27 19:22:33.000,choose-method,0.00
1419,658763,2021-03-27 19:23:34.000,accept-method,0.00
1420,658763,2021-03-27 19:25:44.000,make-payment,2462.15
1421,658763,2021-03-31 15:40:16.000,open-paystation,0.00
1422,658763,2021-03-31 15:44:33.000,choose-method,0.00
1423,658763,2021-03-31 15:47:04.000,accept-method,0.00
1424,658763,2021-03-31 15:49:42.000,make-payment,461.51
1425,658763,2021-04-12 04:36:03.000,open-paystation,0.00
1426,658763,2021-04-12 04:40:06.000,choose-method,0.00
1427,658763,2021-04-12 04:41:20.000,accept-method,0.00
1428,658763,2021-04-12 04:45:57.000,make-payment,2324.64
1429,876881,2021-12-03 05:10:19.000,open-paystation,0.00
1430,876881,2021-12-03 05:15:16.000,choose-method,0.00
1431,876881,2021-12-03 05:16:59.000,accept-method,0.00
1432,876881,2021-12-03 05:19:33.000,reject-payment,1364.96
1433,876881,2021-12-27 21:03:24.000,open-paystation,0.00
1434,876881,2021-12-27 21:05:34.000,choose-method,0.00
1435,876881,2021-12-27 21:07:11.000,accept-method,0.00
1436,876881,2021-12-27 21:11:55.000,reject-payment,892.90
1437,127251,2021-09-16 09:44:40.000,open-paystation,0.00
1438,127251,2021-09-16 09:49:19.000,choose-method,0.00
1439,127251,2021-09-16 09:51:07.000,accept-method,0.00
1440,127251,2021-09-16 09:54:38.000,make-payment,1322.49
1441,935647,2021-11-30 15:28:39.000,open-paystation,0.00
1442,935647,2021-11-30 15:32:55.000,choose-method,0.00
1443,935647,2021-11-30 15:35:21.000,accept-method,0.00
1444,935647,2021-11-30 15:39:20.000,make-payment,1420.08
1445,935647,2021-12-06 16:41:10.000,open-paystation,0.00
1446,935647,2021-12-06 16:45:42.000,choose-method,0.00
1447,935647,2021-12-06 16:47:18.000,accept-method,0.00
1448,935647,2021-12-06 16:51:29.000,make-payment,2744.90
1449,935647,2021-12-12 17:26:52.000,open-paystation,0.00
1450,935647,2021-12-12 17:31:09.000,choose-method,0.00
1451,935647,2021-12-12 17:32:54.000,accept-method,0.00
1452,935647,2021-12-12 17:37:37.000,reject-payment,2989.86
1453,603677,2021-06-27 08:23:20.000,open-paystation,0.00
1454,603677,2021-06-27 08:27:45.000,choose-method,0.00
1455,603677,2021-06-27 08:30:19.000,accept-method,0.00
1456,603677,2021-06-27 08:33:20.000,make-payment,387.06
1457,603677,2021-06-28 22:22:47.000,open-paystation,0.00
1458,603677,2021-06-28 22:25:11.000,choose-method,0.00
1459,603677,2021-06-28 22:26:31.000,accept-method,0.00
1460,603677,2021-06-28 22:29:05.000,make-payment,2107.86
1461,916199,2021-12-24 17:59:26.000,open-paystation,0.00
1462,916199,2021-12-24 18:02:20.000,choose-method,0.00
1463,916199,2021-12-24 18:03:29.000,accept-method,0.00
1464,916199,2021-12-24 18:06:57.000,make-payment,2808.32
1465,916199,2022-01-02 04:27:11.000,open-paystation,0.00
1466,916199,2022-01-02 04:32:04.000,choose-method,0.00
1467,916199,2022-01-02 04:34:52.000,accept-method,0.00
1468,916199,2022-01-02 04:38:48.000,make-payment,2227.71
1469,488998,2021-12-15 21:49:41.000,open-paystation,0.00
1470,488998,2021-12-15 21:54:26.000,choose-method,0.00
1471,488998,2021-12-15 21:55:50.000,accept-method,0.00
1472,488998,2021-12-15 21:59:34.000,make-payment,2115.01
1473,896905,2021-09-18 06:47:54.000,open-paystation,0.00
1474,896905,2021-09-18 06:51:47.000,choose-method,0.00
1475,896905,2021-09-18 06:53:12.000,accept-method,0.00
1476,896905,2021-09-18 06:55:01.000,make-payment,2601.12
1477,822163,2021-08-24 17:04:44.000,open-paystation,0.00
1478,822163,2021-08-24 17:08:05.000,choose-method,0.00
1479,822163,2021-08-24 17:10:43.000,accept-method,0.00
1480,822163,2021-08-24 17:13:42.000,make-payment,1750.23
1481,276585,2021-11-17 18:08:59.000,open-paystation,0.00
1482,276585,2021-11-17 18:11:50.000,choose-method,0.00
1483,276585,2021-11-17 18:12:54.000,accept-method,0.00
1484,276585,2021-11-17 18:14:48.000,make-payment,1204.70
1485,276585,2021-12-06 22:08:44.000,open-paystation,0.00
1486,276585,2021-12-06 22:12:16.000,choose-method,0.00
1487,276585,2021-12-06 22:13:46.000,accept-method,0.00
1488,276585,2021-12-06 22:15:58.000,make-payment,954.62
1489,276585,2021-12-23 02:23:55.000,open-paystation,0.00
1490,276585,2021-12-23 02:28:28.000,choose-method,0.00
1491,276585,2021-12-23 02:30:08.000,accept-method,0.00
1492,276585,2021-12-23 02:34:55.000,make-payment,377.60
1493,483227,2021-04-28 13:37:47.000,open-paystation,0.00
1494,483227,2021-04-28 13:42:04.000,choose-method,0.00
1495,483227,2021-04-28 13:43:59.000,accept-method,0.00
1496,483227,2021-04-28 13:47:02.000,make-payment,1357.66
1497,870164,2021-01-25 16:14:54.000,open-paystation,0.00
1498,870164,2021-01-25 16:19:36.000,choose-method,0.00
1499,870164,2021-01-25 16:21:06.000,accept-method,0.00
1500,870164,2021-01-25 16:25:32.000,make-payment,2610.76
1501,870164,2021-01-28 05:40:44.000,open-paystation,0.00
1502,870164,2021-01-28 05:45:09.000,choose-method,0.00
1503,870164,2021-01-28 05:47:12.000,accept-method,0.00
1504,870164,2021-01-28 05:50:56.000,make-payment,1607.92
1505,215553,2021-05-16 05:55:34.000,open-paystation,0.00
1506,215553,2021-05-16 05:59:57.000,choose-method,0.00
1507,215553,2021-05-16 06:02:10.000,accept-method,0.00
1508,215553,2021-05-16 06:04:49.000,make-payment,2600.19
1509,215553,2021-05-19 21:33:19.000,open-paystation,0.00
1510,215553,2021-05-19 21:35:55.000,choose-method,0.00
1511,215553,2021-05-19 21:37:30.000,accept-method,0.00
1512,215553,2021-05-19 21:40:48.000,make-payment,304.21
1513,215553,2021-05-20 06:38:41.000,open-paystation,0.00
1514,215553,2021-05-20 06:41:03.000,choose-method,0.00
1515,215553,2021-05-20 06:43:54.000,accept-method,0.00
1516,215553,2021-05-20 06:48:21.000,make-payment,1818.61
1517,215553,2021-05-26 22:26:33.000,open-paystation,0.00
1518,215553,2021-05-26 22:29:11.000,choose-method,0.00
1519,215553,2021-05-26 22:30:33.000,accept-method,0.00
1520,215553,2021-05-26 22:34:55.000,reject-payment,1708.25
1521,125747,2021-11-23 16:06:04.000,open-paystation,0.00
1522,125747,2021-11-23 16:08:10.000,choose-method,0.00
1523,125747,2021-11-23 16:11:03.000,accept-method,0.00
1524,125747,2021-11-23 16:12:57.000,make-payment,1101.16
1525,125747,2021-11-25 15:21:08.000,open-paystation,0.00
1526,125747,2021-11-25 15:24:27.000,choose-method,0.00
1527,125747,2021-11-25 15:25:54.000,accept-method,0.00
1528,125747,2021-11-25 15:30:27.000,reject-payment,1883.95
1529,616559,2021-06-12 13:39:29.000,open-paystation,0.00
1530,616559,2021-06-12 13:42:32.000,choose-method,0.00
1531,616559,2021-06-12 13:44:58.000,accept-method,0.00
1532,616559,2021-06-12 13:47:23.000,make-payment,1097.44
1533,616559,2021-06-20 18:13:26.000,open-paystation,0.00
1534,616559,2021-06-20 18:18:21.000,choose-method,0.00
1535,616559,2021-06-20 18:19:37.000,accept-method,0.00
1536,616559,2021-06-20 18:22:55.000,make-payment,1334.42
1537,616559,2021-06-28 21:25:15.000,open-paystation,0.00
1538,616559,2021-06-28 21:27:27.000,choose-method,0.00
1539,616559,2021-06-28 21:29:47.000,accept-method,0.00
1540,616559,2021-06-28 21:32:53.000,make-payment,2280.51
1541,224282,2021-04-15 00:28:12.000,open-paystation,0.00
1542,224282,2021-04-15 00:32:30.000,choose-method,0.00
1543,224282,2021-04-15 00:35:00.000,accept-method,0.00
1544,224282,2021-04-15 00:36:44.000,reject-payment,2413.12
1545,340169,2021-07-08 21:25:51.000,open-paystation,0.00
1546,340169,2021-07-08 21:29:20.000,choose-method,0.00
1547,340169,2021-07-08 21:32:07.000,accept-method,0.00
1548,340169,2021-07-08 21:34:56.000,make-payment,2714.60
1549,340169,2021-07-11 17:41:46.000,open-paystation,0.00
1550,340169,2021-07-11 17:45:22.000,choose-method,0.00
1551,340169,2021-07-11 17:46:32.000,accept-method,0.00
1552,340169,2021-07-11 17:50:22.000,make-payment,2998.62
1553,186762,2021-10-27 11:23:13.000,open-paystation,0.00
1554,186762,2021-10-27 11:27:33.000,choose-method,0.00
1555,186762,2021-10-27 11:28:47.000,accept-method,0.00
1556,186762,2021-10-27 11:31:05.000,make-payment,403.67
1557,186762,2021-11-01 01:23:21.000,open-paystation,0.00
1558,186762,2021-11-01 01:26:42.000,choose-method,0.00
1559,186762,2021-11-01 01:28:07.000,accept-method,0.00
1560,186762,2021-11-01 01:30:11.000,make-payment,2791.44
1561,186762,2021-11-10 03:33:51.000,open-paystation,0.00
1562,186762,2021-11-10 03:38:03.000,choose-method,0.00
1563,186762,2021-11-10 03:39:34.000,accept-method,0.00
1564,186762,2021-11-10 03:44:15.000,reject-payment,2705.59
1565,266716,2021-05-17 09:22:29.000,open-paystation,0.00
1566,266716,2021-05-17 09:26:56.000,choose-method,0.00
1567,266716,2021-05-17 09:28:20.000,accept-method,0.00
1568,266716,2021-05-17 09:32:16.000,make-payment,1987.09
1569,487543,2021-12-23 08:11:36.000,open-paystation,0.00
1570,487543,2021-12-23 08:15:55.000,choose-method,0.00
1571,487543,2021-12-23 08:17:48.000,accept-method,0.00
1572,487543,2021-12-23 08:22:09.000,make-payment,2229.01
1573,487543,2022-01-02 21:59:09.000,open-paystation,0.00
1574,487543,2022-01-02 22:03:52.000,choose-method,0.00
1575,487543,2022-01-02 22:06:31.000,accept-method,0.00
1576,487543,2022-01-02 22:11:19.000,make-payment,2357.91
1577,883599,2022-01-01 16:21:50.000,open-paystation,0.00
1578,883599,2022-01-01 16:24:36.000,choose-method,0.00
1579,883599,2022-01-01 16:27:26.000,accept-method,0.00
1580,883599,2022-01-01 16:31:25.000,make-payment,672.34
1581,916130,2021-04-22 04:47:13.000,open-paystation,0.00
1582,916130,2021-04-22 04:49:56.000,choose-method,0.00
1583,916130,2021-04-22 04:52:30.000,accept-method,0.00
1584,916130,2021-04-22 04:55:22.000,make-payment,1630.02
1585,655091,2021-06-19 14:52:07.000,open-paystation,0.00
1586,655091,2021-06-19 14:55:04.000,choose-method,0.00
1587,655091,2021-06-19 14:56:25.000,accept-method,0.00
1588,655091,2021-06-19 15:01:10.000,make-payment,2498.88
1589,557973,2021-08-28 19:30:51.000,open-paystation,0.00
1590,557973,2021-08-28 19:35:02.000,choose-method,0.00
1591,557973,2021-08-28 19:37:00.000,accept-method,0.00
1592,557973,2021-08-28 19:38:20.000,reject-payment,1151.27
1593,557973,2021-08-29 17:47:57.000,open-paystation,0.00
1594,557973,2021-08-29 17:51:03.000,choose-method,0.00
1595,557973,2021-08-29 17:52:27.000,accept-method,0.00
1596,557973,2021-08-29 17:57:19.000,make-payment,104.59
1597,557973,2021-09-05 09:54:54.000,open-paystation,0.00
1598,557973,2021-09-05 09:59:03.000,choose-method,0.00
1599,557973,2021-09-05 10:00:37.000,accept-method,0.00
1600,557973,2021-09-05 10:03:59.000,make-payment,187.40
1601,984345,2021-01-24 20:19:35.000,open-paystation,0.00
1602,984345,2021-01-24 20:23:08.000,choose-method,0.00
1603,984345,2021-01-24 20:24:16.000,accept-method,0.00
1604,984345,2021-01-24 20:27:41.000,reject-payment,932.31
1605,984345,2021-02-10 06:13:23.000,open-paystation,0.00
1606,984345,2021-02-10 06:17:01.000,choose-method,0.00
1607,984345,2021-02-10 06:19:58.000,accept-method,0.00
1608,984345,2021-02-10 06:21:32.000,make-payment,1829.24
1609,316452,2021-06-26 13:02:51.000,open-paystation,0.00
1610,316452,2021-06-26 13:06:44.000,choose-method,0.00
1611,316452,2021-06-26 13:09:39.000,accept-method,0.00
1612,316452,2021-06-26 13:11:21.000,make-payment,780.57
1613,316452,2021-07-02 10:00:04.000,open-paystation,0.00
1614,316452,2021-07-02 10:03:01.000,choose-method,0.00
1615,316452,2021-07-02 10:04:12.000,accept-method,0.00
1616,316452,2021-07-02 10:06:53.000,reject-payment,1518.06
1617,656275,2021-09-15 17:52:06.000,open-paystation,0.00
1618,656275,2021-09-15 17:56:41.000,choose-method,0.00
1619,656275,2021-09-15 17:59:13.000,accept-method,0.00
1620,656275,2021-09-15 18:02:29.000,reject-payment,543.83
1621,656275,2021-10-11 15:24:59.000,open-paystation,0.00
1622,656275,2021-10-11 15:28:33.000,choose-method,0.00
1623,656275,2021-10-11 15:30:21.000,accept-method,0.00
1624,656275,2021-10-11 15:35:11.000,make-payment,2607.66
1625,778205,2021-05-14 09:19:35.000,open-paystation,0.00
1626,778205,2021-05-14 09:22:01.000,choose-method,0.00
1627,778205,2021-05-14 09:24:00.000,accept-method,0.00
1628,778205,2021-05-14 09:27:05.000,make-payment,579.45
1629,763883,2021-06-30 17:40:02.000,open-paystation,0.00
1630,763883,2021-06-30 17:42:41.000,choose-method,0.00
1631,763883,2021-06-30 17:45:34.000,accept-method,0.00
1632,763883,2021-06-30 17:50:09.000,make-payment,974.59
1633,472688,2021-11-12 12:00:03.000,open-paystation,0.00
1634,472688,2021-11-12 12:04:55.000,choose-method,0.00
1635,472688,2021-11-12 12:07:33.000,accept-method,0.00
1636,472688,2021-11-12 12:11:30.000,make-payment,1207.50
1637,472688,2021-11-15 21:10:59.000,open-paystation,0.00
1638,472688,2021-11-15 21:14:16.000,choose-method,0.00
1639,472688,2021-11-15 21:15:45.000,accept-method,0.00
1640,472688,2021-11-15 21:19:22.000,make-payment,2659.00
1641,472688,2021-11-19 05:00:40.000,open-paystation,0.00
1642,472688,2021-11-19 05:03:25.000,choose-method,0.00
1643,472688,2021-11-19 05:05:12.000,accept-method,0.00
1644,472688,2021-11-19 05:07:40.000,reject-payment,2698.75
1645,472688,2021-11-20 16:05:57.000,open-paystation,0.00
1646,472688,2021-11-20 16:10:18.000,choose-method,0.00
1647,472688,2021-11-20 16:11:55.000,accept-method,0.00
1648,472688,2021-11-20 16:13:43.000,make-payment,148.41
1649,472688,2021-12-01 15:32:21.000,open-paystation,0.00
1650,472688,2021-12-01 15:37:07.000,choose-method,0.00
1651,472688,2021-12-01 15:40:00.000,accept-method,0.00
1652,472688,2021-12-01 15:42:20.000,make-payment,866.00
1653,671860,2021-12-15 22:35:41.000,open-paystation,0.00
1654,671860,2021-12-15 22:38:52.000,choose-method,0.00
1655,671860,2021-12-15 22:40:35.000,accept-method,0.00
1656,671860,2021-12-15 22:44:24.000,reject-payment,1110.62
1657,742884,2021-04-10 01:36:22.000,open-paystation,0.00
1658,742884,2021-04-10 01:39:02.000,choose-method,0.00
1659,742884,2021-04-10 01:40:07.000,accept-method,0.00
1660,742884,2021-04-10 01:42:13.000,make-payment,947.33
1661,318880,2021-03-03 10:22:26.000,open-paystation,0.00
1662,318880,2021-03-03 10:26:52.000,choose-method,0.00
1663,318880,2021-03-03 10:28:33.000,accept-method,0.00
1664,318880,2021-03-03 10:30:44.000,make-payment,570.19
1665,318880,2021-03-08 21:16:34.000,open-paystation,0.00
1666,318880,2021-03-08 21:21:17.000,choose-method,0.00
1667,318880,2021-03-08 21:22:51.000,accept-method,0.00
1668,318880,2021-03-08 21:26:39.000,make-payment,2098.65
1669,592640,2021-06-05 10:45:50.000,open-paystation,0.00
1670,592640,2021-06-05 10:48:57.000,choose-method,0.00
1671,592640,2021-06-05 10:51:18.000,accept-method,0.00
1672,592640,2021-06-05 10:52:53.000,make-payment,1940.62
1673,592640,2021-06-14 15:57:01.000,open-paystation,0.00
1674,592640,2021-06-14 15:59:58.000,choose-method,0.00
1675,592640,2021-06-14 16:02:40.000,accept-method,0.00
1676,592640,2021-06-14 16:04:47.000,make-payment,211.62
1677,592640,2021-06-18 14:27:21.000,open-paystation,0.00
1678,592640,2021-06-18 14:31:38.000,choose-method,0.00
1679,592640,2021-06-18 14:34:20.000,accept-method,0.00
1680,592640,2021-06-18 14:38:31.000,make-payment,2388.65
1681,305607,2021-08-12 19:18:33.000,open-paystation,0.00
1682,305607,2021-08-12 19:21:15.000,choose-method,0.00
1683,305607,2021-08-12 19:22:22.000,accept-method,0.00
1684,305607,2021-08-12 19:26:01.000,make-payment,154.00
1685,672986,2021-12-13 16:15:01.000,open-paystation,0.00
1686,672986,2021-12-13 16:17:02.000,choose-method,0.00
1687,672986,2021-12-13 16:19:59.000,accept-method,0.00
1688,672986,2021-12-13 16:23:12.000,make-payment,2933.49
1689,672986,2021-12-13 18:50:10.000,open-paystation,0.00
1690,672986,2021-12-13 18:53:11.000,choose-method,0.00
1691,672986,2021-12-13 18:54:38.000,accept-method,0.00
1692,672986,2021-12-13 18:57:10.000,make-payment,1111.93
1693,699221,2021-09-21 08:20:45.000,open-paystation,0.00
1694,699221,2021-09-21 08:23:54.000,choose-method,0.00
1695,699221,2021-09-21 08:25:07.000,accept-method,0.00
1696,699221,2021-09-21 08:26:09.000,reject-payment,798.74
1697,699221,2021-09-23 11:09:41.000,open-paystation,0.00
1698,699221,2021-09-23 11:13:12.000,choose-method,0.00
1699,699221,2021-09-23 11:14:55.000,accept-method,0.00
1700,699221,2021-09-23 11:17:33.000,make-payment,1115.79
1701,699221,2021-10-04 02:53:12.000,open-paystation,0.00
1702,699221,2021-10-04 02:56:43.000,choose-method,0.00
1703,699221,2021-10-04 02:58:13.000,accept-method,0.00
1704,699221,2021-10-04 03:02:04.000,reject-payment,2332.09
1705,848150,2021-12-17 07:13:11.000,open-paystation,0.00
1706,848150,2021-12-17 07:16:54.000,choose-method,0.00
1707,848150,2021-12-17 07:19:27.000,accept-method,0.00
1708,848150,2021-12-17 07:22:58.000,make-payment,2264.75
1709,521864,2021-03-04 04:49:49.000,open-paystation,0.00
1710,521864,2021-03-04 04:54:19.000,choose-method,0.00
1711,521864,2021-03-04 04:56:57.000,accept-method,0.00
1712,521864,2021-03-04 04:59:24.000,reject-payment,160.71
1713,521864,2021-03-04 16:00:30.000,open-paystation,0.00
1714,521864,2021-03-04 16:03:21.000,choose-method,0.00
1715,521864,2021-03-04 16:05:22.000,accept-method,0.00
1716,521864,2021-03-04 16:09:38.000,make-payment,484.27
1717,521864,2021-03-05 22:51:17.000,open-paystation,0.00
1718,521864,2021-03-05 22:55:55.000,choose-method,0.00
1719,521864,2021-03-05 22:57:03.000,accept-method,0.00
1720,521864,2021-03-05 22:58:52.000,reject-payment,2083.18
1721,521864,2021-03-16 09:14:15.000,open-paystation,0.00
1722,521864,2021-03-16 09:16:55.000,choose-method,0.00
1723,521864,2021-03-16 09:18:45.000,accept-method,0.00
1724,521864,2021-03-16 09:22:09.000,reject-payment,2930.22
1725,640125,2021-06-04 14:25:31.000,open-paystation,0.00
1726,640125,2021-06-04 14:30:14.000,choose-method,0.00
1727,640125,2021-06-04 14:32:22.000,accept-method,0.00
1728,640125,2021-06-04 14:35:02.000,make-payment,2665.73
1729,640125,2021-06-07 10:58:24.000,open-paystation,0.00
1730,640125,2021-06-07 11:01:27.000,choose-method,0.00
1731,640125,2021-06-07 11:02:41.000,accept-method,0.00
1732,640125,2021-06-07 11:03:43.000,make-payment,1412.35
1733,640125,2021-06-14 08:07:03.000,open-paystation,0.00
1734,640125,2021-06-14 08:09:25.000,choose-method,0.00
1735,640125,2021-06-14 08:10:42.000,accept-method,0.00
1736,640125,2021-06-14 08:15:26.000,make-payment,856.65
1737,640125,2021-06-22 12:01:38.000,open-paystation,0.00
1738,640125,2021-06-22 12:05:12.000,choose-method,0.00
1739,640125,2021-06-22 12:07:33.000,accept-method,0.00
1740,640125,2021-06-22 12:09:41.000,make-payment,2769.69
1741,175259,2021-11-30 21:52:52.000,open-paystation,0.00
1742,175259,2021-11-30 21:55:49.000,choose-method,0.00
1743,175259,2021-11-30 21:57:42.000,accept-method,0.00
1744,175259,2021-11-30 21:59:05.000,make-payment,402.44
1745,175259,2021-12-16 21:50:32.000,open-paystation,0.00
1746,175259,2021-12-16 21:55:30.000,choose-method,0.00
1747,175259,2021-12-16 21:58:10.000,accept-method,0.00
1748,175259,2021-12-16 22:00:33.000,make-payment,2975.97
1749,202676,2021-02-03 15:52:45.000,open-paystation,0.00
1750,202676,2021-02-03 15:55:17.000,choose-method,0.00
1751,202676,2021-02-03 15:57:21.000,accept-method,0.00
1752,202676,2021-02-03 16:00:27.000,make-payment,1466.87
1753,578308,2021-02-22 01:29:53.000,open-paystation,0.00
1754,578308,2021-02-22 01:31:59.000,choose-method,0.00
1755,578308,2021-02-22 01:33:40.000,accept-method,0.00
1756,578308,2021-02-22 01:35:31.000,make-payment,967.64
1757,578308,2021-02-28 18:25:22.000,open-paystation,0.00
1758,578308,2021-02-28 18:27:38.000,choose-method,0.00
1759,578308,2021-02-28 18:28:42.000,accept-method,0.00
1760,578308,2021-02-28 18:33:06.000,make-payment,2798.45
1761,871172,2021-12-02 04:10:39.000,open-paystation,0.00
1762,871172,2021-12-02 04:15:34.000,choose-method,0.00
1763,871172,2021-12-02 04:18:23.000,accept-method,0.00
1764,871172,2021-12-02 04:20:43.000,make-payment,1060.33
1765,871172,2021-12-16 04:48:16.000,open-paystation,0.00
1766,871172,2021-12-16 04:50:41.000,choose-method,0.00
1767,871172,2021-12-16 04:52:15.000,accept-method,0.00
1768,871172,2021-12-16 04:56:29.000,make-payment,2950.78
1769,871172,2021-12-21 08:14:49.000,open-paystation,0.00
1770,871172,2021-12-21 08:19:31.000,choose-method,0.00
1771,871172,2021-12-21 08:21:10.000,accept-method,0.00
1772,871172,2021-12-21 08:22:47.000,make-payment,420.98
1773,433147,2021-03-04 17:03:12.000,open-paystation,0.00
1774,433147,2021-03-04 17:05:42.000,choose-method,0.00
1775,433147,2021-03-04 17:08:24.000,accept-method,0.00
1776,433147,2021-03-04 17:13:09.000,make-payment,1724.97
1777,354765,2021-04-12 07:19:46.000,open-paystation,0.00
1778,354765,2021-04-12 07:23:21.000,choose-method,0.00
1779,354765,2021-04-12 07:24:55.000,accept-method,0.00
1780,354765,2021-04-12 07:26:54.000,make-payment,392.64
1781,551355,2021-12-06 09:43:08.000,open-paystation,0.00
1782,551355,2021-12-06 09:47:57.000,choose-method,0.00
1783,551355,2021-12-06 09:50:30.000,accept-method,0.00
1784,551355,2021-12-06 09:54:33.000,reject-payment,431.36
1785,551355,2021-12-23 14:49:53.000,open-paystation,0.00
1786,551355,2021-12-23 14:52:24.000,choose-method,0.00
1787,551355,2021-12-23 14:53:59.000,accept-method,0.00
1788,551355,2021-12-23 14:56:03.000,make-payment,1522.56
1789,738511,2021-12-30 05:17:56.000,open-paystation,0.00
1790,738511,2021-12-30 05:20:26.000,choose-method,0.00
1791,738511,2021-12-30 05:22:01.000,accept-method,0.00
1792,738511,2021-12-30 05:26:31.000,make-payment,1476.30
1793,738511,2022-01-15 03:03:21.000,open-paystation,0.00
1794,738511,2022-01-15 03:05:27.000,choose-method,0.00
1795,738511,2022-01-15 03:07:15.000,accept-method,0.00
1796,738511,2022-01-15 03:11:47.000,make-payment,1080.23
1797,234033,2021-06-04 07:24:37.000,open-paystation,0.00
1798,234033,2021-06-04 07:28:56.000,choose-method,0.00
1799,234033,2021-06-04 07:30:18.000,accept-method,0.00
1800,234033,2021-06-04 07:31:29.000,make-payment,1859.75
1801,234033,2021-06-18 09:25:34.000,open-paystation,0.00
1802,234033,2021-06-18 09:30:28.000,choose-method,0.00
1803,234033,2021-06-18 09:31:46.000,accept-method,0.00
1804,234033,2021-06-18 09:32:49.000,make-payment,490.66
1805,633174,2021-03-09 01:54:08.000,open-paystation,0.00
1806,633174,2021-03-09 01:58:01.000,choose-method,0.00
1807,633174,2021-03-09 02:00:48.000,accept-method,0.00
1808,633174,2021-03-09 02:04:52.000,make-payment,1394.03
1809,633174,2021-03-16 02:06:40.000,open-paystation,0.00
1810,633174,2021-03-16 02:11:37.000,choose-method,0.00
1811,633174,2021-03-16 02:13:09.000,accept-method,0.00
1812,633174,2021-03-16 02:17:30.000,make-payment,2615.13
1813,633174,2021-03-18 05:26:20.000,open-paystation,0.00
1814,633174,2021-03-18 05:29:00.000,choose-method,0.00
1815,633174,2021-03-18 05:31:09.000,accept-method,0.00
1816,633174,2021-03-18 05:33:21.000,make-payment,839.74
1817,819717,2021-10-23 23:13:26.000,open-paystation,0.00
1818,819717,2021-10-23 23:17:14.000,choose-method,0.00
1819,819717,2021-10-23 23:18:29.000,accept-method,0.00
1820,819717,2021-10-23 23:23:13.000,make-payment,766.27
1821,331275,2021-11-08 22:40:01.000,open-paystation,0.00
1822,331275,2021-11-08 22:42:10.000,choose-method,0.00
1823,331275,2021-11-08 22:43:37.000,accept-method,0.00
1824,331275,2021-11-08 22:47:12.000,reject-payment,1615.74
1825,331275,2021-11-13 19:07:38.000,open-paystation,0.00
1826,331275,2021-11-13 19:11:41.000,choose-method,0.00
1827,331275,2021-11-13 19:12:58.000,accept-method,0.00
1828,331275,2021-11-13 19:15:11.000,make-payment,2523.96
1829,306316,2021-09-02 15:11:06.000,open-paystation,0.00
1830,306316,2021-09-02 15:15:47.000,choose-method,0.00
1831,306316,2021-09-02 15:17:00.000,accept-method,0.00
1832,306316,2021-09-02 15:19:43.000,make-payment,1373.40
1833,306316,2021-09-10 00:16:00.000,open-paystation,0.00
1834,306316,2021-09-10 00:20:28.000,choose-method,0.00
1835,306316,2021-09-10 00:22:20.000,accept-method,0.00
1836,306316,2021-09-10 00:25:17.000,reject-payment,1808.43
1837,306316,2021-09-22 05:47:29.000,open-paystation,0.00
1838,306316,2021-09-22 05:49:36.000,choose-method,0.00
1839,306316,2021-09-22 05:50:52.000,accept-method,0.00
1840,306316,2021-09-22 05:55:35.000,make-payment,437.31
1841,306316,2021-09-24 20:15:05.000,open-paystation,0.00
1842,306316,2021-09-24 20:18:47.000,choose-method,0.00
1843,306316,2021-09-24 20:20:29.000,accept-method,0.00
1844,306316,2021-09-24 20:22:03.000,make-payment,823.58
1845,306316,2021-09-26 07:10:20.000,open-paystation,0.00
1846,306316,2021-09-26 07:15:04.000,choose-method,0.00
1847,306316,2021-09-26 07:18:01.000,accept-method,0.00
1848,306316,2021-09-26 07:21:35.000,make-payment,610.85
1849,306316,2021-10-01 15:12:48.000,open-paystation,0.00
1850,306316,2021-10-01 15:15:57.000,choose-method,0.00
1851,306316,2021-10-01 15:17:22.000,accept-method,0.00
1852,306316,2021-10-01 15:18:51.000,make-payment,2745.02
1853,306316,2021-10-03 22:48:43.000,open-paystation,0.00
1854,306316,2021-10-03 22:52:11.000,choose-method,0.00
1855,306316,2021-10-03 22:55:02.000,accept-method,0.00
1856,306316,2021-10-03 22:58:00.000,make-payment,2859.85
1857,477098,2021-08-13 18:51:23.000,open-paystation,0.00
1858,477098,2021-08-13 18:54:15.000,choose-method,0.00
1859,477098,2021-08-13 18:55:38.000,accept-method,0.00
1860,477098,2021-08-13 18:58:21.000,reject-payment,2489.40
1861,418541,2021-08-21 18:08:56.000,open-paystation,0.00
1862,418541,2021-08-21 18:13:49.000,choose-method,0.00
1863,418541,2021-08-21 18:16:26.000,accept-method,0.00
1864,418541,2021-08-21 18:21:18.000,make-payment,366.79
1865,418541,2021-08-31 19:18:32.000,open-paystation,0.00
