"client_id","hitdatetime","action"
541125,2020-09-10 03:44:51.000,visit
632903,2020-09-10 03:50:17.000,visit
709495,2020-09-10 04:31:26.000,visit
983648,2020-09-10 05:51:25.000,visit
810911,2020-09-10 09:48:06.000,visit
194935,2020-09-10 10:00:48.000,visit
104924,2020-09-10 10:22:28.000,registration
378691,2020-09-10 11:42:20.000,login
579369,2020-09-10 12:01:37.000,visit
104924,2020-09-10 13:29:11.000,login
807449,2020-09-10 14:06:05.000,visit
624008,2020-09-10 17:36:13.000,visit
515537,2020-09-10 17:46:25.000,visit
768506,2020-09-10 17:49:11.000,visit
515537,2020-09-10 18:42:40.000,login
118555,2020-09-10 19:24:07.000,visit
501119,2020-09-10 19:39:09.000,visit
651480,2020-09-10 20:03:34.000,visit
128144,2020-09-10 22:38:57.000,login
709495,2020-09-10 23:24:22.000,visit
591087,2020-09-11 00:00:16.000,visit
955581,2020-09-11 04:18:17.000,login
128690,2020-09-11 04:47:54.000,visit
348471,2020-09-11 06:37:37.000,login
434079,2020-09-11 08:09:27.000,visit
708393,2020-09-11 09:02:04.000,visit
330628,2020-09-11 09:08:05.000,visit
434422,2020-09-11 09:15:01.000,visit
221327,2020-09-11 09:33:49.000,visit
347184,2020-09-11 10:29:21.000,login
434422,2020-09-11 10:47:14.000,visit
512232,2020-09-11 11:14:27.000,visit
611887,2020-09-11 13:05:48.000,visit
512232,2020-09-11 16:33:47.000,visit
702030,2020-09-11 17:04:37.000,visit
631440,2020-09-11 19:54:38.000,visit
821538,2020-09-11 22:41:59.000,visit
905075,2020-09-11 23:12:36.000,visit
955581,2020-09-11 23:41:46.000,login
631440,2020-09-12 00:25:15.000,visit
393273,2020-09-12 00:35:03.000,visit
855837,2020-09-12 03:52:44.000,visit
541125,2020-09-12 05:14:47.000,login
955581,2020-09-12 06:42:11.000,visit
519180,2020-09-12 14:38:04.000,visit
611887,2020-09-12 15:49:27.000,visit
749156,2020-09-12 15:50:04.000,visit
163779,2020-09-12 16:00:00.000,visit
821538,2020-09-12 16:06:49.000,visit
997713,2020-09-12 16:45:36.000,visit
838934,2020-09-12 20:53:00.000,visit
702030,2020-09-12 20:57:10.000,visit
828527,2020-09-12 21:02:54.000,visit
515537,2020-09-12 22:02:20.000,login
781244,2020-09-12 23:48:09.000,visit
666419,2020-09-13 00:23:43.000,visit
853245,2020-09-13 02:02:57.000,visit
853245,2020-09-13 02:16:14.000,visit
393273,2020-09-13 02:27:04.000,visit
905075,2020-09-13 03:22:50.000,login
434422,2020-09-13 03:27:54.000,login
512232,2020-09-13 05:05:36.000,visit
905075,2020-09-13 07:07:58.000,visit
997713,2020-09-13 08:02:57.000,visit
512232,2020-09-13 08:20:25.000,visit
118555,2020-09-13 09:01:14.000,visit
488878,2020-09-13 10:46:37.000,visit
104924,2020-09-13 13:31:35.000,visit
300238,2020-09-13 14:26:00.000,visit
756861,2020-09-13 14:41:44.000,login
128690,2020-09-13 17:18:00.000,visit
632903,2020-09-13 17:35:51.000,visit
787725,2020-09-13 17:54:19.000,visit
434079,2020-09-13 17:55:08.000,visit
610086,2020-09-13 19:28:59.000,visit
328979,2020-09-13 20:42:44.000,visit
348471,2020-09-13 21:08:47.000,visit
983648,2020-09-13 21:36:39.000,visit
393273,2020-09-13 22:08:31.000,visit
553628,2020-09-13 23:26:36.000,login
756861,2020-09-14 01:25:15.000,login
472000,2020-09-14 01:50:45.000,visit
724167,2020-09-14 01:55:19.000,visit
724167,2020-09-14 03:01:46.000,visit
661642,2020-09-14 03:09:32.000,visit
993404,2020-09-14 03:57:12.000,visit
768506,2020-09-14 04:51:02.000,visit
955581,2020-09-14 05:22:25.000,visit
163779,2020-09-14 06:20:41.000,visit
756861,2020-09-14 11:15:39.000,visit
702030,2020-09-14 11:25:39.000,visit
579369,2020-09-14 12:27:50.000,login
756861,2020-09-14 13:54:51.000,login
645444,2020-09-14 14:17:02.000,visit
393273,2020-09-14 16:56:37.000,visit
206338,2020-09-14 17:22:22.000,visit
955581,2020-09-14 19:27:30.000,visit
221327,2020-09-14 21:44:47.000,visit
104924,2020-09-14 23:11:02.000,visit
163779,2020-09-14 23:18:10.000,visit
905075,2020-09-14 23:45:39.000,visit
541125,2020-09-15 00:59:36.000,visit
708393,2020-09-15 02:25:46.000,visit
348471,2020-09-15 03:12:24.000,login
541125,2020-09-15 03:51:16.000,visit
631440,2020-09-15 04:38:13.000,visit
631440,2020-09-15 04:51:08.000,visit
702030,2020-09-15 05:23:30.000,visit
434079,2020-09-15 07:47:43.000,visit
997713,2020-09-15 08:22:54.000,visit
994640,2020-09-15 08:27:18.000,visit
612783,2020-09-15 09:31:07.000,visit
347184,2020-09-15 10:36:53.000,login
128690,2020-09-15 13:35:12.000,visit
541125,2020-09-15 13:35:35.000,login
434422,2020-09-15 16:05:33.000,visit
768506,2020-09-15 16:27:04.000,visit
821538,2020-09-15 16:37:57.000,visit
612783,2020-09-15 17:16:32.000,visit
551947,2020-09-15 17:52:59.000,visit
501119,2020-09-15 18:14:04.000,visit
666419,2020-09-15 20:07:32.000,visit
488878,2020-09-15 20:58:52.000,visit
206338,2020-09-15 23:56:32.000,visit
380741,2020-09-16 00:49:13.000,visit
983648,2020-09-16 00:56:31.000,visit
807449,2020-09-16 05:26:19.000,visit
380741,2020-09-16 07:36:09.000,registration
993404,2020-09-16 09:29:30.000,visit
955581,2020-09-16 10:08:34.000,login
756861,2020-09-16 10:35:41.000,login
579369,2020-09-16 11:27:22.000,visit
611887,2020-09-16 11:31:28.000,visit
709495,2020-09-16 13:00:23.000,visit
610936,2020-09-16 15:22:46.000,visit
380741,2020-09-16 17:38:15.000,login
553628,2020-09-16 20:14:11.000,login
515537,2020-09-16 20:24:53.000,login
541125,2020-09-16 21:45:12.000,visit
591087,2020-09-17 00:26:30.000,visit
821538,2020-09-17 01:44:46.000,visit
128144,2020-09-17 02:07:40.000,login
955581,2020-09-17 03:44:21.000,login
828527,2020-09-17 04:27:26.000,visit
300238,2020-09-17 06:03:10.000,visit
559121,2020-09-17 07:01:04.000,visit
651480,2020-09-17 07:50:17.000,visit
194935,2020-09-17 08:27:53.000,visit
434422,2020-09-17 10:50:39.000,visit
519180,2020-09-17 11:34:31.000,visit
178176,2020-09-17 11:47:31.000,visit
610936,2020-09-17 12:42:03.000,registration
515537,2020-09-17 14:14:11.000,visit
128690,2020-09-17 15:28:05.000,visit
394997,2020-09-17 15:36:14.000,visit
328979,2020-09-17 16:09:24.000,visit
579369,2020-09-17 16:13:55.000,visit
708393,2020-09-17 21:27:27.000,visit
768506,2020-09-17 21:27:33.000,visit
393273,2020-09-17 23:30:33.000,visit
393273,2020-09-17 23:47:09.000,visit
610086,2020-09-18 01:38:52.000,visit
645444,2020-09-18 03:18:23.000,visit
724167,2020-09-18 03:46:20.000,visit
380741,2020-09-18 05:50:12.000,login
330628,2020-09-18 06:13:14.000,visit
472000,2020-09-18 06:18:07.000,visit
905075,2020-09-18 07:20:38.000,login
328979,2020-09-18 07:33:32.000,visit
434079,2020-09-18 10:08:47.000,visit
632903,2020-09-18 10:36:57.000,visit
347184,2020-09-18 12:15:38.000,login
666419,2020-09-18 12:51:02.000,visit
756861,2020-09-18 13:33:29.000,visit
501119,2020-09-18 15:10:45.000,visit
118555,2020-09-18 20:21:23.000,visit
579369,2020-09-18 22:33:04.000,login
348471,2020-09-18 22:47:31.000,visit
631440,2020-09-18 22:54:52.000,visit
855837,2020-09-19 00:52:25.000,visit
651480,2020-09-19 01:38:33.000,visit
821538,2020-09-19 02:55:16.000,visit
221327,2020-09-19 03:13:35.000,visit
781244,2020-09-19 03:29:22.000,visit
300238,2020-09-19 05:10:41.000,visit
551947,2020-09-19 05:27:51.000,visit
434422,2020-09-19 07:33:44.000,visit
709495,2020-09-19 08:43:08.000,visit
955581,2020-09-19 10:01:55.000,visit
749156,2020-09-19 11:12:00.000,visit
905075,2020-09-19 12:15:27.000,login
434422,2020-09-19 14:24:21.000,login
661642,2020-09-19 16:18:16.000,visit
787725,2020-09-19 16:43:18.000,visit
630231,2020-09-19 16:50:14.000,visit
380741,2020-09-19 21:12:14.000,visit
610936,2020-09-19 22:32:55.000,visit
348471,2020-09-19 23:32:43.000,visit
610086,2020-09-20 00:29:06.000,visit
855837,2020-09-20 02:21:14.000,visit
541125,2020-09-20 03:24:31.000,visit
756861,2020-09-20 04:31:30.000,visit
519180,2020-09-20 05:49:07.000,visit
348471,2020-09-20 06:45:00.000,login
300238,2020-09-20 07:03:31.000,visit
194935,2020-09-20 08:09:09.000,visit
541125,2020-09-20 08:25:52.000,login
300238,2020-09-20 11:50:34.000,visit
591087,2020-09-20 13:53:16.000,visit
206338,2020-09-20 19:38:40.000,visit
104924,2020-09-20 22:38:48.000,visit
163779,2020-09-20 23:39:43.000,visit
178176,2020-09-20 23:55:20.000,visit
178176,2020-09-21 00:38:08.000,registration
553628,2020-09-21 03:34:00.000,login
434422,2020-09-21 05:00:56.000,visit
702030,2020-09-21 07:49:20.000,visit
445521,2020-09-21 09:36:18.000,visit
348471,2020-09-21 11:28:28.000,visit
300238,2020-09-21 13:05:51.000,visit
905075,2020-09-21 15:04:09.000,visit
519180,2020-09-21 15:50:45.000,visit
791500,2020-09-21 18:29:57.000,visit
743661,2020-09-21 18:51:58.000,visit
434422,2020-09-21 18:59:02.000,login
178176,2020-09-21 19:37:19.000,visit
324902,2020-09-21 20:47:29.000,visit
905075,2020-09-21 21:18:24.000,visit
515537,2020-09-21 22:38:24.000,visit
955581,2020-09-21 23:34:46.000,login
553628,2020-09-22 02:37:24.000,login
178176,2020-09-22 03:09:03.000,login
651480,2020-09-22 03:47:56.000,visit
632903,2020-09-22 04:15:56.000,visit
997713,2020-09-22 04:44:16.000,visit
393273,2020-09-22 04:53:22.000,visit
221327,2020-09-22 07:19:38.000,visit
393273,2020-09-22 07:27:21.000,visit
983648,2020-09-22 07:28:55.000,visit
515537,2020-09-22 07:39:20.000,login
330628,2020-09-22 08:25:08.000,visit
541125,2020-09-22 09:34:01.000,visit
855837,2020-09-22 10:01:06.000,visit
905075,2020-09-22 10:06:31.000,login
612783,2020-09-22 11:27:11.000,visit
787725,2020-09-22 13:46:30.000,visit
434422,2020-09-22 14:48:32.000,visit
488878,2020-09-22 14:55:53.000,visit
631440,2020-09-22 16:35:29.000,visit
709495,2020-09-22 16:40:20.000,visit
768506,2020-09-22 16:47:03.000,visit
993404,2020-09-22 17:17:14.000,visit
611887,2020-09-22 18:04:19.000,visit
330628,2020-09-22 22:58:05.000,visit
434079,2020-09-22 23:40:42.000,visit
501119,2020-09-23 01:59:38.000,visit
591087,2020-09-23 03:51:46.000,visit
394997,2020-09-23 05:16:40.000,registration
749156,2020-09-23 05:33:09.000,visit
128690,2020-09-23 07:46:13.000,visit
630231,2020-09-23 09:22:16.000,visit
118555,2020-09-23 10:50:29.000,visit
445521,2020-09-23 11:08:11.000,registration
708393,2020-09-23 12:44:35.000,visit
855837,2020-09-23 13:04:19.000,visit
828527,2020-09-23 14:54:49.000,visit
651480,2020-09-23 15:49:04.000,visit
559121,2020-09-23 15:58:25.000,visit
781244,2020-09-23 19:45:34.000,visit
553628,2020-09-23 20:25:32.000,login
709495,2020-09-23 21:46:47.000,visit
579369,2020-09-24 01:14:20.000,visit
394997,2020-09-24 01:19:54.000,visit
515537,2020-09-24 01:56:53.000,visit
997713,2020-09-24 03:24:13.000,visit
661642,2020-09-24 04:26:06.000,visit
118555,2020-09-24 04:40:04.000,visit
756861,2020-09-24 05:54:55.000,visit
749156,2020-09-24 05:56:19.000,visit
610936,2020-09-24 06:22:30.000,login
394997,2020-09-24 06:42:12.000,visit
380741,2020-09-24 07:26:00.000,login
380741,2020-09-24 10:48:39.000,visit
787725,2020-09-24 11:50:40.000,visit
394997,2020-09-24 12:12:37.000,visit
666419,2020-09-24 14:58:07.000,visit
983648,2020-09-24 15:00:35.000,visit
610086,2020-09-24 15:02:28.000,visit
551947,2020-09-24 15:27:46.000,visit
488878,2020-09-24 15:54:58.000,visit
791500,2020-09-24 18:11:53.000,visit
445521,2020-09-24 18:15:54.000,login
104924,2020-09-24 18:25:17.000,visit
472000,2020-09-24 18:46:50.000,visit
300238,2020-09-24 20:48:55.000,visit
785125,2020-09-24 20:49:55.000,visit
611887,2020-09-24 20:55:30.000,visit
194935,2020-09-24 21:03:11.000,visit
348471,2020-09-25 03:12:02.000,login
328979,2020-09-25 05:57:06.000,visit
118555,2020-09-25 09:48:34.000,visit
702030,2020-09-25 10:24:17.000,visit
579369,2020-09-25 11:31:31.000,visit
955581,2020-09-25 12:07:30.000,visit
821538,2020-09-25 12:58:46.000,visit
785125,2020-09-25 13:08:12.000,visit
579369,2020-09-25 17:53:24.000,login
997713,2020-09-25 18:26:34.000,visit
905075,2020-09-25 22:50:12.000,login
743661,2020-09-25 23:00:33.000,visit
541125,2020-09-25 23:06:23.000,login
472000,2020-09-25 23:49:06.000,visit
955581,2020-09-26 02:40:10.000,visit
828527,2020-09-26 04:28:26.000,visit
791500,2020-09-26 09:03:38.000,visit
163779,2020-09-26 11:45:06.000,visit
905075,2020-09-26 12:27:48.000,visit
610936,2020-09-26 12:43:52.000,visit
749156,2020-09-26 15:08:35.000,visit
394997,2020-09-26 17:13:52.000,login
905075,2020-09-26 18:13:05.000,login
955581,2020-09-26 18:55:21.000,login
610936,2020-09-26 19:07:04.000,login
445521,2020-09-26 19:32:57.000,visit
221327,2020-09-26 20:07:10.000,visit
756861,2020-09-26 22:16:16.000,visit
612783,2020-09-26 22:34:54.000,visit
781244,2020-09-26 23:08:24.000,visit
380741,2020-09-26 23:17:42.000,visit
380741,2020-09-26 23:59:41.000,visit
434422,2020-09-27 01:30:48.000,login
488878,2020-09-27 03:24:16.000,visit
348471,2020-09-27 03:57:29.000,visit
178176,2020-09-27 07:03:53.000,visit
434422,2020-09-27 08:20:25.000,visit
163779,2020-09-27 09:01:16.000,visit
501119,2020-09-27 10:02:48.000,visit
749156,2020-09-27 10:09:30.000,visit
434079,2020-09-27 10:35:31.000,visit
666419,2020-09-27 10:39:57.000,visit
631440,2020-09-27 15:02:59.000,visit
970015,2020-09-27 19:16:03.000,visit
178176,2020-09-27 22:52:12.000,login
610086,2020-09-27 22:54:03.000,visit
791500,2020-09-27 23:28:53.000,visit
579369,2020-09-28 00:11:19.000,visit
743661,2020-09-28 00:19:47.000,visit
855837,2020-09-28 01:26:40.000,visit
324902,2020-09-28 01:31:19.000,visit
559121,2020-09-28 02:25:53.000,visit
551947,2020-09-28 03:10:51.000,visit
997713,2020-09-28 03:24:38.000,visit
519180,2020-09-28 04:14:14.000,visit
488878,2020-09-28 05:41:40.000,visit
905075,2020-09-28 07:40:37.000,login
610936,2020-09-28 07:59:47.000,login
394997,2020-09-28 10:55:11.000,visit
348471,2020-09-28 13:11:57.000,login
708393,2020-09-28 13:49:45.000,visit
501119,2020-09-28 13:59:38.000,visit
651480,2020-09-28 15:14:21.000,visit
632903,2020-09-28 17:38:43.000,visit
579369,2020-09-28 17:40:49.000,login
163779,2020-09-28 18:55:45.000,visit
630231,2020-09-28 22:49:00.000,visit
328979,2020-09-28 23:07:10.000,visit
610936,2020-09-29 11:26:39.000,login
709495,2020-09-29 11:42:24.000,visit
394997,2020-09-29 14:04:59.000,login
501119,2020-09-29 14:47:04.000,visit
178176,2020-09-29 15:34:55.000,login
128690,2020-09-29 15:50:56.000,visit
719318,2020-09-29 15:59:04.000,visit
434079,2020-09-29 17:16:21.000,visit
749156,2020-09-29 19:55:09.000,visit
709495,2020-09-29 21:29:13.000,visit
709495,2020-09-29 22:42:56.000,visit
632903,2020-09-29 23:15:58.000,visit
104924,2020-09-30 01:10:31.000,visit
661642,2020-09-30 02:08:04.000,visit
955581,2020-09-30 04:55:35.000,visit
515537,2020-09-30 10:39:43.000,visit
104924,2020-09-30 14:38:07.000,visit
983648,2020-09-30 15:37:58.000,visit
118555,2020-09-30 16:52:02.000,visit
787725,2020-09-30 21:55:34.000,visit
579369,2020-09-30 22:52:32.000,login
610936,2020-10-01 00:06:20.000,visit
434422,2020-10-01 00:45:23.000,visit
445521,2020-10-01 01:45:06.000,visit
951868,2020-10-01 03:52:05.000,visit
630231,2020-10-01 04:13:26.000,visit
611887,2020-10-01 04:30:57.000,visit
821538,2020-10-01 04:50:07.000,visit
861065,2020-10-01 04:57:21.000,visit
300238,2020-10-01 05:06:15.000,visit
434422,2020-10-01 05:57:29.000,visit
955581,2020-10-01 09:28:45.000,visit
178176,2020-10-01 10:22:27.000,visit
905075,2020-10-01 11:16:00.000,login
194935,2020-10-01 12:47:39.000,visit
709495,2020-10-01 14:01:13.000,visit
519180,2020-10-01 17:06:13.000,visit
348471,2020-10-01 17:20:05.000,visit
380741,2020-10-01 18:56:56.000,visit
970015,2020-10-01 22:11:57.000,visit
791500,2020-10-01 22:13:52.000,visit
702030,2020-10-02 00:17:27.000,visit
128690,2020-10-02 01:20:41.000,visit
785125,2020-10-02 03:30:53.000,visit
666419,2020-10-02 04:54:28.000,visit
541125,2020-10-02 07:01:12.000,login
612783,2020-10-02 09:20:25.000,visit
445521,2020-10-02 13:11:04.000,visit
785125,2020-10-02 13:45:18.000,visit
328979,2020-10-02 17:09:23.000,visit
632813,2020-10-02 18:36:56.000,visit
610086,2020-10-02 18:45:25.000,visit
997713,2020-10-02 19:18:13.000,visit
610936,2020-10-02 20:14:57.000,login
472000,2020-10-02 20:55:14.000,visit
828527,2020-10-02 20:59:03.000,visit
709495,2020-10-02 22:12:48.000,visit
434422,2020-10-03 00:06:21.000,visit
855837,2020-10-03 02:07:50.000,visit
951868,2020-10-03 02:36:16.000,visit
719318,2020-10-03 03:17:07.000,registration
631440,2020-10-03 05:32:51.000,visit
221327,2020-10-03 06:00:18.000,visit
348471,2020-10-03 06:01:52.000,login
719318,2020-10-03 08:09:55.000,visit
519180,2020-10-03 09:16:31.000,visit
221327,2020-10-03 10:04:03.000,visit
749156,2020-10-03 11:33:25.000,visit
743661,2020-10-03 12:11:15.000,visit
756861,2020-10-03 17:20:28.000,visit
821538,2020-10-03 18:10:59.000,visit
781244,2020-10-03 18:14:23.000,visit
821538,2020-10-03 22:36:40.000,visit
501119,2020-10-03 23:04:52.000,visit
194935,2020-10-03 23:52:51.000,visit
708393,2020-10-04 03:21:05.000,visit
380741,2020-10-04 03:54:55.000,visit
559121,2020-10-04 04:20:50.000,visit
324902,2020-10-04 04:35:15.000,visit
163779,2020-10-04 09:03:09.000,visit
610936,2020-10-04 10:53:47.000,login
394997,2020-10-04 12:00:46.000,visit
579369,2020-10-04 12:39:12.000,visit
579369,2020-10-04 15:10:50.000,login
380741,2020-10-04 15:31:50.000,visit
515537,2020-10-04 15:53:41.000,visit
488878,2020-10-04 15:58:25.000,visit
781244,2020-10-04 16:42:05.000,visit
651480,2020-10-05 02:31:53.000,visit
555170,2020-10-05 03:10:00.000,visit
666419,2020-10-05 07:35:23.000,visit
541125,2020-10-05 10:48:37.000,login
555170,2020-10-05 11:06:58.000,visit
933600,2020-10-05 14:31:12.000,visit
348471,2020-10-05 17:21:29.000,login
719318,2020-10-05 17:49:50.000,visit
666419,2020-10-05 18:16:55.000,visit
781336,2020-10-05 18:49:26.000,visit
118555,2020-10-05 21:32:04.000,visit
861065,2020-10-05 23:16:49.000,registration
394997,2020-10-06 00:16:44.000,visit
501119,2020-10-06 00:29:01.000,visit
541125,2020-10-06 05:24:23.000,login
983648,2020-10-06 07:07:40.000,visit
104924,2020-10-06 07:32:06.000,visit
781336,2020-10-06 07:55:38.000,visit
324902,2020-10-06 08:36:48.000,visit
434079,2020-10-06 08:58:19.000,visit
178176,2020-10-06 09:14:52.000,login
348471,2020-10-06 11:51:11.000,visit
632903,2020-10-06 13:21:27.000,visit
696577,2020-10-06 15:49:18.000,visit
933600,2020-10-06 16:02:10.000,registration
651480,2020-10-06 17:25:08.000,visit
392929,2020-10-06 19:50:46.000,visit
501119,2020-10-06 20:43:16.000,visit
300238,2020-10-06 21:57:31.000,visit
394997,2020-10-06 23:23:09.000,visit
611887,2020-10-07 00:04:37.000,visit
434079,2020-10-07 01:26:58.000,visit
488878,2020-10-07 01:48:18.000,visit
631440,2020-10-07 03:12:21.000,visit
787725,2020-10-07 04:05:03.000,visit
610936,2020-10-07 04:36:44.000,visit
828527,2020-10-07 06:01:59.000,visit
579369,2020-10-07 06:49:39.000,login
328979,2020-10-07 07:15:54.000,visit
997713,2020-10-07 07:56:10.000,visit
930950,2020-10-07 10:33:10.000,visit
348471,2020-10-07 11:43:30.000,login
610086,2020-10-07 11:53:07.000,visit
630231,2020-10-07 12:45:06.000,visit
785125,2020-10-07 13:19:44.000,visit
178176,2020-10-07 13:55:54.000,visit
930950,2020-10-07 14:51:47.000,visit
434079,2020-10-07 16:35:23.000,visit
951868,2020-10-07 16:56:45.000,registration
781244,2020-10-07 17:05:18.000,visit
955581,2020-10-07 18:29:49.000,visit
245266,2020-10-07 18:50:02.000,visit
791500,2020-10-07 19:56:39.000,visit
861065,2020-10-07 21:35:05.000,visit
743661,2020-10-07 23:26:58.000,visit
610936,2020-10-08 01:13:26.000,login
128690,2020-10-08 02:25:59.000,visit
787725,2020-10-08 03:18:19.000,visit
861065,2020-10-08 05:13:14.000,login
328979,2020-10-08 08:59:28.000,visit
719318,2020-10-08 09:25:11.000,login
970015,2020-10-08 10:24:08.000,visit
519180,2020-10-08 10:31:03.000,visit
445521,2020-10-08 12:15:07.000,visit
194935,2020-10-08 14:14:43.000,visit
612783,2020-10-08 16:32:02.000,visit
163779,2020-10-08 19:36:44.000,visit
394997,2020-10-08 20:03:20.000,visit
666419,2020-10-08 20:23:05.000,visit
559121,2020-10-08 23:44:17.000,visit
632813,2020-10-09 04:36:05.000,visit
743661,2020-10-09 06:23:06.000,visit
708393,2020-10-09 07:48:45.000,visit
434422,2020-10-09 08:16:56.000,visit
951868,2020-10-09 09:28:43.000,visit
632813,2020-10-09 10:32:17.000,visit
855837,2020-10-09 13:10:51.000,visit
709495,2020-10-09 15:40:44.000,visit
515537,2020-10-09 17:24:37.000,visit
611887,2020-10-09 20:19:56.000,visit
630231,2020-10-10 01:24:21.000,visit
104924,2020-10-10 01:26:17.000,visit
955581,2020-10-10 01:45:01.000,visit
997713,2020-10-10 03:27:24.000,visit
434079,2020-10-10 03:58:05.000,visit
933600,2020-10-10 08:27:33.000,visit
246364,2020-10-10 08:39:24.000,visit
394997,2020-10-10 09:34:45.000,visit
951868,2020-10-10 10:34:32.000,login
118555,2020-10-10 12:54:56.000,visit
501119,2020-10-10 12:59:57.000,visit
632903,2020-10-10 13:18:31.000,visit
245266,2020-10-10 13:24:53.000,visit
445521,2020-10-10 13:28:15.000,visit
579369,2020-10-10 13:29:02.000,visit
955581,2020-10-10 13:32:04.000,visit
421348,2020-10-10 16:32:12.000,visit
394997,2020-10-10 18:11:55.000,visit
696577,2020-10-10 18:48:55.000,visit
300238,2020-10-10 22:35:24.000,visit
751071,2020-10-11 00:14:27.000,visit
861065,2020-10-11 00:30:50.000,visit
392929,2020-10-11 01:39:19.000,registration
610086,2020-10-11 02:50:14.000,visit
392929,2020-10-11 02:58:23.000,visit
781244,2020-10-11 03:26:15.000,visit
933600,2020-10-11 03:38:37.000,login
933600,2020-10-11 04:15:15.000,visit
380741,2020-10-11 05:39:52.000,visit
781336,2020-10-11 06:29:46.000,visit
781244,2020-10-11 08:11:50.000,visit
930950,2020-10-11 09:13:21.000,registration
194935,2020-10-11 10:10:18.000,visit
716864,2020-10-11 12:22:30.000,visit
610936,2020-10-11 12:31:31.000,login
610936,2020-10-11 14:51:43.000,visit
555170,2020-10-11 14:54:24.000,registration
501119,2020-10-11 16:10:46.000,visit
445521,2020-10-11 16:41:29.000,visit
781336,2020-10-11 18:14:11.000,visit
930950,2020-10-11 19:15:27.000,login
970015,2020-10-11 19:20:50.000,visit
719318,2020-10-11 19:29:06.000,visit
983648,2020-10-11 19:32:50.000,visit
348471,2020-10-11 22:29:01.000,visit
555170,2020-10-12 00:39:08.000,visit
651480,2020-10-12 01:01:00.000,visit
555170,2020-10-12 01:29:01.000,visit
434422,2020-10-12 04:41:41.000,visit
541125,2020-10-12 05:58:33.000,login
828527,2020-10-12 06:22:55.000,visit
781244,2020-10-12 08:25:52.000,visit
781336,2020-10-12 09:56:02.000,visit
434079,2020-10-12 09:57:32.000,visit
178176,2020-10-12 11:18:34.000,visit
178176,2020-10-12 11:42:11.000,login
559121,2020-10-12 13:38:09.000,visit
967027,2020-10-12 13:56:31.000,visit
951868,2020-10-12 14:29:19.000,login
579369,2020-10-12 14:57:58.000,visit
787725,2020-10-12 16:37:02.000,visit
488878,2020-10-12 17:09:03.000,visit
716864,2020-10-12 17:46:42.000,visit
666419,2020-10-12 19:02:49.000,visit
955581,2020-10-12 21:01:39.000,visit
178176,2020-10-12 23:04:18.000,visit
520526,2020-10-12 23:25:59.000,visit
178176,2020-10-13 01:05:02.000,visit
324902,2020-10-13 01:50:05.000,visit
967027,2020-10-13 03:09:39.000,visit
666419,2020-10-13 03:48:58.000,visit
632903,2020-10-13 06:19:53.000,visit
118555,2020-10-13 06:21:36.000,visit
667827,2020-10-13 06:25:57.000,visit
719318,2020-10-13 07:14:30.000,login
970015,2020-10-13 07:23:34.000,visit
951868,2020-10-13 08:49:33.000,visit
696577,2020-10-13 11:31:30.000,visit
421348,2020-10-13 11:33:47.000,visit
696577,2020-10-13 13:15:55.000,visit
245266,2020-10-13 14:38:25.000,registration
128690,2020-10-13 14:49:30.000,visit
861065,2020-10-13 15:31:38.000,login
631440,2020-10-13 16:01:40.000,visit
434079,2020-10-13 16:26:31.000,visit
651480,2020-10-13 17:49:17.000,visit
630231,2020-10-13 20:02:01.000,visit
392929,2020-10-13 20:17:07.000,login
719318,2020-10-13 20:19:34.000,login
983648,2020-10-13 20:25:48.000,visit
666419,2020-10-13 20:54:57.000,visit
348471,2020-10-13 21:30:19.000,visit
719318,2020-10-13 21:59:57.000,visit
579369,2020-10-13 23:45:00.000,login
178176,2020-10-14 00:08:18.000,visit
245266,2020-10-14 02:35:58.000,login
178176,2020-10-14 03:37:25.000,login
328979,2020-10-14 04:06:05.000,visit
970015,2020-10-14 04:09:11.000,visit
791500,2020-10-14 06:39:40.000,visit
559121,2020-10-14 07:47:30.000,visit
445521,2020-10-14 07:57:44.000,visit
785125,2020-10-14 08:24:48.000,visit
118555,2020-10-14 08:39:41.000,visit
967027,2020-10-14 09:10:01.000,visit
930950,2020-10-14 09:31:23.000,visit
667827,2020-10-14 09:36:08.000,registration
630231,2020-10-14 09:42:32.000,visit
997713,2020-10-14 09:54:55.000,visit
785125,2020-10-14 18:31:49.000,visit
667827,2020-10-14 19:43:15.000,login
488878,2020-10-14 20:08:20.000,visit
719318,2020-10-14 20:16:00.000,login
245266,2020-10-14 21:05:31.000,visit
246364,2020-10-14 21:16:38.000,visit
631440,2020-10-14 23:02:20.000,visit
785125,2020-10-15 02:17:12.000,visit
519180,2020-10-15 02:52:08.000,visit
555170,2020-10-15 04:00:29.000,visit
632813,2020-10-15 05:47:53.000,visit
666419,2020-10-15 07:19:01.000,visit
415242,2020-10-15 10:04:42.000,visit
751071,2020-10-15 11:17:17.000,visit
781244,2020-10-15 11:45:02.000,visit
955581,2020-10-15 14:00:16.000,visit
178176,2020-10-15 14:42:46.000,visit
930950,2020-10-15 14:57:46.000,visit
555170,2020-10-15 16:02:55.000,login
488878,2020-10-15 18:23:17.000,visit
719318,2020-10-15 20:25:20.000,visit
861065,2020-10-15 22:16:48.000,visit
787725,2020-10-15 23:49:19.000,visit
610936,2020-10-15 23:53:06.000,visit
559121,2020-10-16 00:06:15.000,visit
421348,2020-10-16 00:14:24.000,visit
300238,2020-10-16 00:21:58.000,visit
