"hitdatetime","action","client_id","payment_amount"
2020-08-15 20:13:04.000,reject-payment,347184,1316.21
2020-08-19 02:35:01.000,open-paystation,128144,0.00
2020-08-19 02:37:25.000,choose-method,128144,0.00
2020-08-19 02:40:10.000,accept-method,128144,0.00
2020-08-19 02:42:08.000,make-payment,128144,2100.62
2020-08-19 18:09:29.000,open-paystation,189902,0.00
2020-08-19 18:13:22.000,choose-method,189902,0.00
2020-08-19 18:15:01.000,accept-method,189902,0.00
2020-08-19 18:16:17.000,make-payment,189902,2367.31
2020-08-20 11:40:29.000,open-paystation,632903,0.00
2020-08-20 11:44:20.000,choose-method,632903,0.00
2020-08-20 11:45:49.000,accept-method,632903,0.00
2020-08-20 11:49:40.000,reject-payment,632903,113.76
2020-08-23 16:57:34.000,open-paystation,189902,0.00
2020-08-23 17:02:25.000,choose-method,189902,0.00
2020-08-23 17:04:46.000,accept-method,189902,0.00
2020-08-23 17:06:40.000,make-payment,189902,498.15
2020-08-24 19:38:03.000,open-paystation,189902,0.00
2020-08-24 19:40:30.000,choose-method,189902,0.00
2020-08-24 19:43:02.000,accept-method,189902,0.00
2020-08-24 19:48:01.000,make-payment,189902,2742.29
2020-08-26 22:30:40.000,open-paystation,645444,0.00
2020-08-26 22:35:14.000,choose-method,645444,0.00
2020-08-26 22:38:01.000,accept-method,645444,0.00
2020-08-26 22:39:30.000,make-payment,645444,1405.44
2020-08-28 19:12:41.000,open-paystation,632903,0.00
2020-08-28 19:15:26.000,choose-method,632903,0.00
2020-08-28 19:16:29.000,accept-method,632903,0.00
2020-08-28 19:18:14.000,make-payment,632903,1422.68
2020-08-28 20:11:47.000,open-paystation,128144,0.00
2020-08-28 20:14:46.000,choose-method,128144,0.00
2020-08-28 20:17:43.000,accept-method,128144,0.00
2020-08-28 20:22:14.000,make-payment,128144,1237.62
2020-08-30 10:31:28.000,open-paystation,378691,0.00
2020-08-30 10:32:36.000,open-paystation,741212,0.00
2020-08-30 10:35:47.000,choose-method,378691,0.00
2020-08-30 10:36:54.000,choose-method,741212,0.00
2020-08-30 10:37:14.000,accept-method,378691,0.00
2020-08-30 10:38:19.000,accept-method,741212,0.00
2020-08-30 10:39:21.000,make-payment,378691,2486.03
2020-08-30 10:41:37.000,reject-payment,741212,2389.12
2020-08-30 17:52:18.000,open-paystation,434079,0.00
2020-08-30 17:55:10.000,choose-method,434079,0.00
2020-08-30 17:56:21.000,accept-method,434079,0.00
2020-08-30 18:01:20.000,reject-payment,434079,2739.59
2020-09-01 06:10:23.000,open-paystation,378691,0.00
2020-09-01 06:13:39.000,choose-method,378691,0.00
2020-09-01 06:15:35.000,accept-method,378691,0.00
2020-09-01 06:19:12.000,make-payment,378691,885.67
2020-09-01 19:25:01.000,open-paystation,632903,0.00
2020-09-01 19:27:15.000,choose-method,632903,0.00
2020-09-01 19:28:47.000,accept-method,632903,0.00
2020-09-01 19:30:53.000,reject-payment,632903,1428.89
2020-09-03 23:16:06.000,open-paystation,645444,0.00
2020-09-03 23:19:22.000,choose-method,645444,0.00
2020-09-03 23:21:59.000,accept-method,645444,0.00
2020-09-03 23:26:21.000,reject-payment,645444,373.22
2020-09-04 01:13:39.000,open-paystation,553628,0.00
2020-09-04 01:15:52.000,choose-method,553628,0.00
2020-09-04 01:17:09.000,accept-method,553628,0.00
2020-09-04 01:19:27.000,make-payment,553628,1539.83
2020-09-04 21:31:03.000,open-paystation,501119,0.00
2020-09-04 21:33:42.000,choose-method,501119,0.00
2020-09-04 21:36:15.000,accept-method,501119,0.00
2020-09-04 21:39:27.000,reject-payment,501119,2762.49
2020-09-05 01:47:53.000,open-paystation,955581,0.00
2020-09-05 01:51:38.000,choose-method,955581,0.00
2020-09-05 01:53:48.000,accept-method,955581,0.00
2020-09-05 01:57:41.000,make-payment,955581,2171.64
2020-09-05 05:44:34.000,open-paystation,348471,0.00
2020-09-05 05:48:38.000,choose-method,348471,0.00
2020-09-05 05:51:28.000,accept-method,348471,0.00
2020-09-05 05:56:23.000,reject-payment,348471,1093.19
2020-09-06 05:21:24.000,open-paystation,128144,0.00
2020-09-06 05:26:18.000,choose-method,128144,0.00
2020-09-06 05:28:34.000,accept-method,128144,0.00
2020-09-06 05:29:51.000,make-payment,128144,1401.95
2020-09-06 07:59:30.000,open-paystation,434079,0.00
2020-09-06 08:03:28.000,choose-method,434079,0.00
2020-09-06 08:05:25.000,accept-method,434079,0.00
2020-09-06 08:09:48.000,make-payment,434079,2509.47
2020-09-07 10:40:39.000,open-paystation,955581,0.00
2020-09-07 10:44:10.000,choose-method,955581,0.00
2020-09-07 10:47:04.000,accept-method,955581,0.00
2020-09-07 10:51:09.000,make-payment,955581,2538.90
2020-09-08 02:02:52.000,open-paystation,378691,0.00
2020-09-08 02:06:43.000,choose-method,378691,0.00
2020-09-08 02:07:53.000,accept-method,378691,0.00
2020-09-08 02:09:06.000,make-payment,378691,2170.37
2020-09-08 06:47:02.000,open-paystation,553628,0.00
2020-09-08 06:51:34.000,choose-method,553628,0.00
2020-09-08 06:53:52.000,accept-method,553628,0.00
2020-09-08 06:57:57.000,make-payment,553628,2589.90
2020-09-08 10:57:51.000,open-paystation,756861,0.00
2020-09-08 11:02:26.000,choose-method,756861,0.00
2020-09-08 11:04:34.000,accept-method,756861,0.00
2020-09-08 11:07:44.000,reject-payment,756861,384.26
2020-09-10 01:15:15.000,open-paystation,434079,0.00
2020-09-10 01:19:33.000,choose-method,434079,0.00
2020-09-10 01:22:04.000,accept-method,434079,0.00
2020-09-10 01:23:25.000,reject-payment,434079,2461.43
2020-09-10 18:43:40.000,open-paystation,515537,0.00
2020-09-10 18:46:03.000,choose-method,515537,0.00
2020-09-10 18:48:26.000,accept-method,515537,0.00
2020-09-10 18:53:10.000,make-payment,515537,2339.09
2020-09-11 04:20:17.000,open-paystation,955581,0.00
2020-09-11 04:24:15.000,choose-method,955581,0.00
2020-09-11 04:26:20.000,accept-method,955581,0.00
2020-09-11 04:30:52.000,make-payment,955581,2241.69
2020-09-11 06:40:37.000,open-paystation,348471,0.00
2020-09-11 06:44:51.000,choose-method,348471,0.00
2020-09-11 06:46:40.000,accept-method,348471,0.00
2020-09-11 06:48:47.000,make-payment,348471,1377.93
2020-09-15 03:15:24.000,open-paystation,348471,0.00
2020-09-15 03:19:22.000,choose-method,348471,0.00
2020-09-15 03:20:56.000,accept-method,348471,0.00
2020-09-15 03:23:48.000,make-payment,348471,1503.50
2020-09-16 20:17:11.000,open-paystation,553628,0.00
2020-09-16 20:21:28.000,choose-method,553628,0.00
2020-09-16 20:22:47.000,accept-method,553628,0.00
2020-09-16 20:26:01.000,make-payment,553628,1920.21
2020-09-16 20:27:53.000,open-paystation,515537,0.00
2020-09-16 20:31:35.000,choose-method,515537,0.00
2020-09-16 20:32:53.000,accept-method,515537,0.00
2020-09-16 20:34:01.000,reject-payment,515537,794.69
2020-09-18 12:18:38.000,open-paystation,347184,0.00
2020-09-18 12:21:58.000,choose-method,347184,0.00
2020-09-18 12:24:44.000,accept-method,347184,0.00
2020-09-18 12:27:25.000,make-payment,347184,1691.49
2020-09-20 08:27:52.000,open-paystation,541125,0.00
2020-09-20 08:30:45.000,choose-method,541125,0.00
2020-09-20 08:31:56.000,accept-method,541125,0.00
2020-09-20 08:33:49.000,reject-payment,541125,2701.63
2020-09-21 23:36:46.000,open-paystation,955581,0.00
2020-09-21 23:39:23.000,choose-method,955581,0.00
2020-09-21 23:41:45.000,accept-method,955581,0.00
2020-09-21 23:45:54.000,reject-payment,955581,1072.67
2020-09-22 07:40:20.000,open-paystation,515537,0.00
2020-09-22 07:45:18.000,choose-method,515537,0.00
2020-09-22 07:47:58.000,accept-method,515537,0.00
2020-09-22 07:49:29.000,make-payment,515537,2645.08
2020-09-23 20:27:32.000,open-paystation,553628,0.00
2020-09-23 20:31:50.000,choose-method,553628,0.00
2020-09-23 20:34:39.000,accept-method,553628,0.00
2020-09-23 20:38:15.000,make-payment,553628,2156.66
2020-09-24 06:24:30.000,open-paystation,610936,0.00
2020-09-24 06:27:05.000,choose-method,610936,0.00
2020-09-24 06:28:30.000,accept-method,610936,0.00
2020-09-24 06:30:55.000,make-payment,610936,2415.54
2020-09-24 07:27:00.000,open-paystation,380741,0.00
2020-09-24 07:31:06.000,choose-method,380741,0.00
2020-09-24 07:34:02.000,accept-method,380741,0.00
2020-09-24 07:38:07.000,make-payment,380741,685.20
2020-09-24 18:16:54.000,open-paystation,445521,0.00
2020-09-24 18:21:18.000,choose-method,445521,0.00
2020-09-24 18:23:23.000,accept-method,445521,0.00
2020-09-24 18:26:11.000,reject-payment,445521,917.55
2020-09-25 03:14:02.000,open-paystation,348471,0.00
2020-09-25 03:16:46.000,choose-method,348471,0.00
2020-09-25 03:18:04.000,accept-method,348471,0.00
2020-09-25 03:20:17.000,make-payment,348471,2541.61
2020-09-25 17:55:24.000,open-paystation,579369,0.00
2020-09-25 17:59:04.000,choose-method,579369,0.00
2020-09-25 18:01:45.000,accept-method,579369,0.00
2020-09-25 18:03:29.000,reject-payment,579369,2246.38
2020-09-26 18:16:05.000,open-paystation,905075,0.00
2020-09-26 18:18:59.000,choose-method,905075,0.00
2020-09-26 18:21:23.000,accept-method,905075,0.00
2020-09-26 18:26:20.000,make-payment,905075,2027.33
2020-09-26 19:08:04.000,open-paystation,610936,0.00
2020-09-26 19:10:12.000,choose-method,610936,0.00
2020-09-26 19:12:58.000,accept-method,610936,0.00
2020-09-26 19:14:09.000,make-payment,610936,2080.15
2020-09-27 22:54:12.000,open-paystation,178176,0.00
2020-09-27 22:58:02.000,choose-method,178176,0.00
2020-09-27 22:59:48.000,accept-method,178176,0.00
2020-09-27 23:03:18.000,make-payment,178176,950.37
2020-09-28 17:42:49.000,open-paystation,579369,0.00
2020-09-28 17:46:47.000,choose-method,579369,0.00
2020-09-28 17:48:12.000,accept-method,579369,0.00
2020-09-28 17:53:02.000,reject-payment,579369,445.32
2020-09-30 22:54:32.000,open-paystation,579369,0.00
2020-09-30 22:58:16.000,choose-method,579369,0.00
2020-09-30 22:59:51.000,accept-method,579369,0.00
2020-09-30 23:03:25.000,make-payment,579369,1734.40
2020-10-01 11:17:00.000,open-paystation,905075,0.00
2020-10-01 11:20:59.000,choose-method,905075,0.00
2020-10-01 11:22:52.000,accept-method,905075,0.00
2020-10-01 11:26:09.000,make-payment,905075,1592.64
2020-10-02 07:04:12.000,open-paystation,541125,0.00
2020-10-02 07:07:35.000,choose-method,541125,0.00
2020-10-02 07:09:47.000,accept-method,541125,0.00
2020-10-02 07:14:12.000,make-payment,541125,1359.97
2020-10-04 10:54:47.000,open-paystation,610936,0.00
2020-10-04 10:59:31.000,choose-method,610936,0.00
2020-10-04 11:01:24.000,accept-method,610936,0.00
2020-10-04 11:03:30.000,make-payment,610936,2458.79
2020-10-07 11:45:30.000,open-paystation,348471,0.00
2020-10-07 11:49:57.000,choose-method,348471,0.00
2020-10-07 11:51:01.000,accept-method,348471,0.00
2020-10-07 11:54:10.000,make-payment,348471,1817.35
2020-10-08 05:16:14.000,open-paystation,861065,0.00
2020-10-08 05:18:28.000,choose-method,861065,0.00
2020-10-08 05:19:37.000,accept-method,861065,0.00
2020-10-08 05:24:10.000,make-payment,861065,645.16
2020-10-08 09:27:11.000,open-paystation,719318,0.00
2020-10-08 09:29:57.000,choose-method,719318,0.00
2020-10-08 09:32:42.000,accept-method,719318,0.00
2020-10-08 09:37:31.000,reject-payment,719318,980.56
2020-10-11 12:34:31.000,open-paystation,610936,0.00
2020-10-11 12:37:24.000,choose-method,610936,0.00
2020-10-11 12:39:18.000,accept-method,610936,0.00
2020-10-11 12:43:46.000,make-payment,610936,518.12
2020-10-11 19:16:27.000,open-paystation,930950,0.00
2020-10-11 19:19:48.000,choose-method,930950,0.00
2020-10-11 19:21:38.000,accept-method,930950,0.00
2020-10-11 19:24:56.000,make-payment,930950,947.86
2020-10-12 11:44:11.000,open-paystation,178176,0.00
2020-10-12 11:46:45.000,choose-method,178176,0.00
2020-10-12 11:48:11.000,accept-method,178176,0.00
2020-10-12 11:52:29.000,make-payment,178176,2745.79
2020-10-13 20:22:34.000,open-paystation,719318,0.00
2020-10-13 20:25:55.000,choose-method,719318,0.00
2020-10-13 20:28:53.000,accept-method,719318,0.00
2020-10-13 20:30:17.000,make-payment,719318,1463.76
2020-10-13 23:46:00.000,open-paystation,579369,0.00
2020-10-13 23:48:50.000,choose-method,579369,0.00
2020-10-13 23:50:46.000,accept-method,579369,0.00
2020-10-13 23:55:08.000,make-payment,579369,1588.39
2020-10-14 20:19:00.000,open-paystation,719318,0.00
2020-10-14 20:23:44.000,choose-method,719318,0.00
2020-10-14 20:25:49.000,accept-method,719318,0.00
2020-10-14 20:29:03.000,make-payment,719318,130.31
2020-10-17 13:06:54.000,open-paystation,930950,0.00
2020-10-17 13:11:40.000,choose-method,930950,0.00
2020-10-17 13:13:19.000,accept-method,930950,0.00
2020-10-17 13:17:32.000,make-payment,930950,1019.25
2020-10-17 20:24:20.000,open-paystation,245266,0.00
2020-10-17 20:28:43.000,choose-method,245266,0.00
2020-10-17 20:30:16.000,accept-method,245266,0.00
2020-10-17 20:31:34.000,make-payment,245266,2883.27
2020-10-17 21:36:49.000,open-paystation,861065,0.00
2020-10-17 21:39:11.000,choose-method,861065,0.00
2020-10-17 21:41:50.000,accept-method,861065,0.00
2020-10-17 21:43:27.000,make-payment,861065,2413.01
2020-10-19 20:00:57.000,open-paystation,933600,0.00
2020-10-19 20:05:41.000,choose-method,933600,0.00
2020-10-19 20:07:44.000,accept-method,933600,0.00
2020-10-19 20:11:34.000,make-payment,933600,2379.23
2020-10-20 15:35:18.000,open-paystation,579369,0.00
2020-10-20 15:39:25.000,choose-method,579369,0.00
2020-10-20 15:41:33.000,accept-method,579369,0.00
2020-10-20 15:43:34.000,make-payment,579369,2102.78
2020-10-21 03:59:28.000,open-paystation,716864,0.00
2020-10-21 04:03:45.000,choose-method,716864,0.00
2020-10-21 04:05:31.000,accept-method,716864,0.00
2020-10-21 04:07:22.000,make-payment,716864,793.76
2020-10-21 17:13:11.000,open-paystation,667827,0.00
2020-10-21 17:16:07.000,choose-method,667827,0.00
2020-10-21 17:18:20.000,accept-method,667827,0.00
2020-10-21 17:21:22.000,reject-payment,667827,1511.65
2020-10-22 14:54:34.000,open-paystation,719318,0.00
2020-10-22 14:57:55.000,choose-method,719318,0.00
2020-10-22 15:00:01.000,accept-method,719318,0.00
2020-10-22 15:02:24.000,make-payment,719318,1847.95
2020-10-23 16:22:25.000,open-paystation,930950,0.00
2020-10-23 16:27:17.000,choose-method,930950,0.00
2020-10-23 16:29:41.000,accept-method,930950,0.00
2020-10-23 16:32:20.000,make-payment,930950,2913.32
2020-10-23 16:48:19.000,open-paystation,392929,0.00
2020-10-23 16:50:23.000,choose-method,392929,0.00
2020-10-23 16:53:14.000,accept-method,392929,0.00
2020-10-23 16:55:01.000,make-payment,392929,2814.45
2020-10-26 11:37:20.000,open-paystation,861065,0.00
2020-10-26 11:39:44.000,choose-method,861065,0.00
2020-10-26 11:41:43.000,accept-method,861065,0.00
2020-10-26 11:45:02.000,reject-payment,861065,1435.65
2020-10-26 12:36:47.000,open-paystation,245266,0.00
2020-10-26 12:39:26.000,choose-method,245266,0.00
2020-10-26 12:41:47.000,accept-method,245266,0.00
2020-10-26 12:43:56.000,make-payment,245266,1867.02
2020-10-26 17:18:37.000,open-paystation,669134,0.00
2020-10-26 17:23:34.000,choose-method,669134,0.00
2020-10-26 17:25:21.000,accept-method,669134,0.00
2020-10-26 17:28:08.000,make-payment,669134,105.48
2020-10-27 10:14:59.000,open-paystation,392929,0.00
2020-10-27 10:18:47.000,choose-method,392929,0.00
2020-10-27 10:20:38.000,accept-method,392929,0.00
2020-10-27 10:25:19.000,make-payment,392929,1242.26
2020-10-30 06:51:44.000,open-paystation,930950,0.00
2020-10-30 06:54:32.000,choose-method,930950,0.00
2020-10-30 06:57:26.000,accept-method,930950,0.00
2020-10-30 07:00:02.000,make-payment,930950,2433.91
2020-10-31 00:16:26.000,open-paystation,669134,0.00
2020-10-31 00:19:09.000,choose-method,669134,0.00
2020-10-31 00:21:14.000,accept-method,669134,0.00
2020-10-31 00:26:00.000,make-payment,669134,602.55
2020-11-01 22:04:06.000,open-paystation,719318,0.00
2020-11-01 22:08:29.000,choose-method,719318,0.00
2020-11-01 22:10:53.000,accept-method,719318,0.00
2020-11-01 22:15:36.000,make-payment,719318,960.38
2020-11-04 13:40:50.000,open-paystation,669134,0.00
2020-11-04 13:42:57.000,choose-method,669134,0.00
2020-11-04 13:45:07.000,accept-method,669134,0.00
2020-11-04 13:48:12.000,make-payment,669134,400.35
2020-11-04 23:09:21.000,open-paystation,229215,0.00
2020-11-04 23:13:09.000,choose-method,229215,0.00
2020-11-04 23:14:49.000,accept-method,229215,0.00
2020-11-04 23:19:08.000,make-payment,229215,2196.01
2020-11-05 15:55:30.000,open-paystation,712702,0.00
2020-11-05 15:57:51.000,choose-method,712702,0.00
2020-11-05 16:00:46.000,accept-method,712702,0.00
2020-11-05 16:05:03.000,reject-payment,712702,2723.91
2020-11-05 20:22:39.000,open-paystation,392929,0.00
2020-11-05 20:24:54.000,choose-method,392929,0.00
2020-11-05 20:27:06.000,accept-method,392929,0.00
2020-11-05 20:28:41.000,make-payment,392929,1026.95
2020-11-08 07:46:38.000,open-paystation,783372,0.00
2020-11-08 07:49:40.000,choose-method,783372,0.00
2020-11-08 07:52:00.000,accept-method,783372,0.00
2020-11-08 07:54:15.000,make-payment,783372,822.90
2020-11-10 03:58:42.000,open-paystation,804372,0.00
2020-11-10 04:02:33.000,choose-method,804372,0.00
2020-11-10 04:04:39.000,accept-method,804372,0.00
2020-11-10 04:09:05.000,make-payment,804372,620.64
2020-11-10 22:39:06.000,open-paystation,930950,0.00
2020-11-10 22:42:41.000,choose-method,930950,0.00
2020-11-10 22:45:34.000,accept-method,930950,0.00
2020-11-10 22:49:58.000,reject-payment,930950,830.98
2020-11-12 04:20:59.000,open-paystation,712702,0.00
2020-11-12 04:24:24.000,choose-method,712702,0.00
2020-11-12 04:25:35.000,accept-method,712702,0.00
2020-11-12 04:28:19.000,make-payment,712702,480.88
2020-11-14 04:42:39.000,open-paystation,783372,0.00
2020-11-14 04:44:55.000,choose-method,783372,0.00
2020-11-14 04:46:06.000,accept-method,783372,0.00
2020-11-14 04:50:59.000,make-payment,783372,1196.48
2020-11-16 15:13:49.000,open-paystation,480905,0.00
2020-11-16 15:16:58.000,choose-method,480905,0.00
2020-11-16 15:18:13.000,accept-method,480905,0.00
2020-11-16 15:22:54.000,make-payment,480905,1352.26
2020-11-17 01:54:27.000,open-paystation,408965,0.00
2020-11-17 01:56:46.000,choose-method,408965,0.00
2020-11-17 01:58:56.000,accept-method,408965,0.00
2020-11-17 02:03:21.000,make-payment,408965,2446.70
2020-11-17 23:37:43.000,open-paystation,103716,0.00
2020-11-17 23:42:10.000,choose-method,103716,0.00
2020-11-17 23:43:55.000,accept-method,103716,0.00
2020-11-17 23:47:02.000,make-payment,103716,883.79
2020-11-18 08:28:22.000,open-paystation,341005,0.00
2020-11-18 08:31:02.000,choose-method,341005,0.00
2020-11-18 08:33:21.000,accept-method,341005,0.00
2020-11-18 08:36:08.000,make-payment,341005,987.16
2020-11-19 06:12:29.000,open-paystation,415242,0.00
2020-11-19 06:14:56.000,choose-method,415242,0.00
2020-11-19 06:17:33.000,accept-method,415242,0.00
2020-11-19 06:18:59.000,reject-payment,415242,1219.28
2020-11-20 09:12:46.000,open-paystation,783372,0.00
2020-11-20 09:15:45.000,choose-method,783372,0.00
2020-11-20 09:17:58.000,accept-method,783372,0.00
2020-11-20 09:19:31.000,reject-payment,783372,1184.25
2020-11-21 11:16:15.000,open-paystation,408965,0.00
2020-11-21 11:19:27.000,choose-method,408965,0.00
2020-11-21 11:21:07.000,accept-method,408965,0.00
2020-11-21 11:23:18.000,make-payment,408965,2328.99
2020-11-21 17:34:48.000,open-paystation,480905,0.00
2020-11-21 17:37:56.000,choose-method,480905,0.00
2020-11-21 17:39:48.000,accept-method,480905,0.00
2020-11-21 17:44:10.000,make-payment,480905,1850.86
2020-11-21 22:23:25.000,open-paystation,415242,0.00
2020-11-21 22:25:51.000,choose-method,415242,0.00
2020-11-21 22:27:54.000,accept-method,415242,0.00
2020-11-21 22:29:24.000,make-payment,415242,671.04
2020-11-23 10:50:27.000,open-paystation,305487,0.00
2020-11-23 10:54:34.000,choose-method,305487,0.00
2020-11-23 10:56:33.000,accept-method,305487,0.00
2020-11-23 10:58:31.000,make-payment,305487,878.70
2020-11-23 12:28:41.000,open-paystation,593115,0.00
2020-11-23 12:31:21.000,choose-method,593115,0.00
2020-11-23 12:34:05.000,accept-method,593115,0.00
2020-11-23 12:36:37.000,make-payment,593115,784.23
2020-11-25 16:04:20.000,open-paystation,712702,0.00
2020-11-25 16:09:15.000,choose-method,712702,0.00
2020-11-25 16:11:56.000,accept-method,712702,0.00
2020-11-25 16:13:44.000,make-payment,712702,2734.87
2020-11-28 01:09:21.000,open-paystation,783372,0.00
2020-11-28 01:11:57.000,choose-method,783372,0.00
2020-11-28 01:14:27.000,accept-method,783372,0.00
2020-11-28 01:17:44.000,reject-payment,783372,2834.27
2020-11-28 13:31:36.000,open-paystation,305487,0.00
2020-11-28 13:35:59.000,choose-method,305487,0.00
2020-11-28 13:37:50.000,accept-method,305487,0.00
2020-11-28 13:42:41.000,make-payment,305487,1919.10
2020-11-29 01:21:18.000,open-paystation,930950,0.00
2020-11-29 01:24:22.000,choose-method,930950,0.00
2020-11-29 01:26:11.000,accept-method,930950,0.00
2020-11-29 01:28:14.000,make-payment,930950,2562.86
2020-11-30 12:53:46.000,open-paystation,783372,0.00
2020-11-30 12:57:20.000,choose-method,783372,0.00
2020-11-30 12:58:42.000,accept-method,783372,0.00
2020-11-30 13:01:38.000,make-payment,783372,999.22
2020-12-05 03:26:09.000,open-paystation,156789,0.00
2020-12-05 03:29:27.000,choose-method,156789,0.00
2020-12-05 03:31:10.000,accept-method,156789,0.00
2020-12-05 03:33:34.000,make-payment,156789,2888.01
2020-12-06 18:32:07.000,open-paystation,524016,0.00
2020-12-06 18:35:39.000,choose-method,524016,0.00
2020-12-06 18:37:17.000,accept-method,524016,0.00
2020-12-06 18:38:50.000,make-payment,524016,783.26
2020-12-07 15:32:37.000,open-paystation,341005,0.00
2020-12-07 15:36:53.000,choose-method,341005,0.00
2020-12-07 15:38:11.000,accept-method,341005,0.00
2020-12-07 15:40:38.000,reject-payment,341005,2588.45
2020-12-10 18:53:13.000,open-paystation,305487,0.00
2020-12-10 18:55:16.000,choose-method,305487,0.00
2020-12-10 18:57:49.000,accept-method,305487,0.00
2020-12-10 19:00:47.000,make-payment,305487,592.86
2020-12-12 13:01:06.000,open-paystation,156789,0.00
2020-12-12 13:03:14.000,choose-method,156789,0.00
2020-12-12 13:04:57.000,accept-method,156789,0.00
2020-12-12 13:07:08.000,make-payment,156789,1591.31
2020-12-12 22:24:26.000,open-paystation,532504,0.00
2020-12-12 22:29:00.000,choose-method,532504,0.00
2020-12-12 22:30:47.000,accept-method,532504,0.00
2020-12-12 22:34:59.000,make-payment,532504,785.05
2020-12-15 12:39:32.000,open-paystation,916524,0.00
2020-12-15 12:42:03.000,choose-method,916524,0.00
2020-12-15 12:44:41.000,accept-method,916524,0.00
2020-12-15 12:47:02.000,reject-payment,916524,1985.10
2020-12-16 05:10:40.000,open-paystation,400445,0.00
2020-12-16 05:14:29.000,choose-method,400445,0.00
2020-12-16 05:15:30.000,accept-method,400445,0.00
2020-12-16 05:19:54.000,make-payment,400445,835.30
2020-12-16 13:46:59.000,open-paystation,620484,0.00
2020-12-16 13:50:47.000,choose-method,620484,0.00
2020-12-16 13:52:08.000,accept-method,620484,0.00
2020-12-16 13:55:58.000,reject-payment,620484,2521.46
2020-12-17 05:09:52.000,open-paystation,156789,0.00
2020-12-17 05:14:17.000,choose-method,156789,0.00
2020-12-17 05:17:16.000,accept-method,156789,0.00
2020-12-17 05:20:43.000,make-payment,156789,1865.21
2020-12-19 08:39:01.000,open-paystation,130781,0.00
2020-12-19 08:43:18.000,choose-method,130781,0.00
2020-12-19 08:45:34.000,accept-method,130781,0.00
2020-12-19 08:47:57.000,make-payment,130781,2142.01
2020-12-19 11:13:20.000,open-paystation,924537,0.00
2020-12-19 11:18:07.000,choose-method,924537,0.00
2020-12-19 11:20:00.000,accept-method,924537,0.00
2020-12-19 11:23:13.000,reject-payment,924537,1675.93
2020-12-19 17:49:16.000,open-paystation,788205,0.00
2020-12-19 17:52:01.000,choose-method,788205,0.00
2020-12-19 17:53:42.000,accept-method,788205,0.00
2020-12-19 17:57:53.000,make-payment,788205,1302.89
2020-12-20 18:08:14.000,open-paystation,400445,0.00
2020-12-20 18:11:47.000,choose-method,400445,0.00
2020-12-20 18:13:54.000,accept-method,400445,0.00
2020-12-20 18:18:24.000,make-payment,400445,2685.36
2020-12-20 22:31:38.000,open-paystation,691925,0.00
2020-12-20 22:36:27.000,choose-method,691925,0.00
2020-12-20 22:38:02.000,accept-method,691925,0.00
2020-12-20 22:42:33.000,reject-payment,691925,1020.51
2020-12-21 16:08:14.000,open-paystation,488795,0.00
2020-12-21 16:11:44.000,choose-method,488795,0.00
2020-12-21 16:14:07.000,accept-method,488795,0.00
2020-12-21 16:16:20.000,make-payment,488795,1907.52
2020-12-23 17:27:36.000,open-paystation,400566,0.00
2020-12-23 17:31:05.000,choose-method,400566,0.00
2020-12-23 17:32:41.000,accept-method,400566,0.00
2020-12-23 17:36:56.000,make-payment,400566,2877.33
2020-12-24 11:18:48.000,open-paystation,712901,0.00
2020-12-24 11:23:27.000,choose-method,712901,0.00
2020-12-24 11:25:59.000,accept-method,712901,0.00
2020-12-24 11:29:02.000,reject-payment,712901,291.11
2020-12-24 11:44:19.000,open-paystation,607473,0.00
2020-12-24 11:49:15.000,choose-method,607473,0.00
2020-12-24 11:51:59.000,accept-method,607473,0.00
2020-12-24 11:53:35.000,reject-payment,607473,1231.01
2020-12-25 05:32:41.000,open-paystation,774499,0.00
2020-12-25 05:35:06.000,choose-method,774499,0.00
2020-12-25 05:36:34.000,accept-method,774499,0.00
2020-12-25 05:41:09.000,make-payment,774499,1900.02
2020-12-25 13:19:27.000,open-paystation,130781,0.00
2020-12-25 13:21:30.000,choose-method,130781,0.00
2020-12-25 13:24:28.000,accept-method,130781,0.00
2020-12-25 13:26:57.000,make-payment,130781,2558.28
2020-12-26 04:27:44.000,open-paystation,400566,0.00
2020-12-26 04:31:14.000,choose-method,400566,0.00
2020-12-26 04:33:36.000,accept-method,400566,0.00
2020-12-26 04:35:54.000,make-payment,400566,1615.05
2020-12-26 15:39:56.000,open-paystation,369610,0.00
2020-12-26 15:43:14.000,choose-method,369610,0.00
2020-12-26 15:46:12.000,accept-method,369610,0.00
2020-12-26 15:47:27.000,make-payment,369610,2641.67
2020-12-27 06:45:47.000,open-paystation,369610,0.00
2020-12-27 06:49:54.000,choose-method,369610,0.00
2020-12-27 06:51:26.000,accept-method,369610,0.00
2020-12-27 06:55:55.000,make-payment,369610,2744.84
2020-12-28 09:50:10.000,open-paystation,695618,0.00
2020-12-28 09:53:32.000,choose-method,695618,0.00
2020-12-28 09:55:29.000,accept-method,695618,0.00
2020-12-28 09:58:15.000,make-payment,695618,727.33
2020-12-29 12:03:19.000,open-paystation,446969,0.00
2020-12-29 12:05:45.000,choose-method,446969,0.00
2020-12-29 12:06:54.000,accept-method,446969,0.00
2020-12-29 12:07:58.000,make-payment,446969,636.16
2020-12-30 06:34:48.000,open-paystation,620484,0.00
2020-12-30 06:39:11.000,choose-method,620484,0.00
2020-12-30 06:42:07.000,accept-method,620484,0.00
